prompt_id;prompt;hint;response_id;user_id;response;check_response_id;check_user_id;check_response;check_type
3581; Kata yang digunakan untuk menyebut batuk. ;bersin;6634;0;Mejile;0;0;;dailyCheck
3618; Kata yang digunakan untuk menyebut rasa sakit yang ringan. ;tergores;6453;0;Macik su;0;0;;dailyCheck
3735; Kata yang digunakan untuk menyebut keadaan yang sedikit membingungkan. ;melenceng sedikit dari arah tujuan;6455;0;Si mege ken;0;0;;dailyCheck
3747; Kata yang digunakan untuk menyebut tindakan membuat seseorang menjadi linglung atau bingung. ;pikiran kusut//kacau;6569;0;sakhe;0;0;;dailyCheck
3766;Kata yang digunakan untuk menyebut mengobati seseorang yang sakit atau terluka. ;menyembuhkan;6456;0;Kekhas, Selenging;0;0;;dailyCheck
3796; Kata yang digunakan untuk menyebut menghilangkan rasa sakit. ;bius lokal;6520;0;Medenging;0;0;;dailyCheck
3797; Kata yang digunakan untuk menyebut menghilangkan rasa sakit. ;bius total;6458;0;Medetum;0;0;;dailyCheck
3805; Kata yang digunakan untuk menyebut usaha mencari tahu apa yang sebenarnya terjadi pada orang yang sakit. ;laporan laboratorium;6459;0;Khibut;0;0;;dailyCheck
3809; Kata yang digunakan untuk menyebut usaha menyembuhkan seseorang. ;menyembuhkan;6457;0;Melenggukh;0;0;;dailyCheck
3824; Kata yang digunakan untuk menyebut mencegah penyakit. ;vaksinasi;6575;0;Melenging;0;0;;dailyCheck
3861;Kata umum yang digunakan untuk menyebut obat. ;obat;6521;0;Sip be;0;0;;dailyCheck
3866;Kata umum yang digunakan untuk menyebut obat. ;obat mujarab;6461;0;Sengukh;0;0;;dailyCheck
3868; Apa nama-nama jenis obat tertentu. ;obat tetes mata;6463;0;Pengakap;0;0;;dailyCheck
3870; Apa nama-nama jenis obat tertentu. ;obat tidur;6522;0;Sengukh;0;0;;dailyCheck
3875; Kata yang digunakan untuk menyebut obat yang dimakan atau diminum seseorang. ;tablet;6462;0;malot tebhege;0;0;;dailyCheck
3890; Kata yang digunakan untuk menyebut takaran obat untuk sekali minum. ;takaran obat;6638;0;Hambakh;0;0;;dailyCheck
3923; Kata yang digunakan untuk menyebut tempat untuk menyimpan atau mengambil obat-obatan. ;apotek;6464;0;Mekhium;0;0;;dailyCheck
3926; Kata yang digunakan untuk menyebut kendaraan untuk mengangkut orang yang terluka. ;kapal rumah sakit;6465;0;Mbau macik;0;0;;dailyCheck
3968; Kata yang digunakan untuk menyebut keadaan agak cacat mental atau sangat cacat mental. ;keterbelakangan mental parah;6639;0;Mekhium;0;0;;dailyCheck
4020; Kata yang digunakan untuk menyebut keadaan sudah menikah dengan seseorang. ;sudah menikah dengan;6466;0;Tekhanggokh;0;0;;dailyCheck
4024; Kata yang digunakan untuk menyebut orang yang sudah menikah. ;pasangan hidup;6474;0;mekhate;0;0;;dailyCheck
4027; Kata yang digunakan untuk menyatakan hubungan antara suami dan istri. ;kekasih;6538;0;pecah;0;0;;dailyCheck
4034; Kata yang digunakan untuk menyebut menikah dengan lebih dari satu orang. ;selir;6473;0;anak khu;0;0;;dailyCheck
2064; Kata yang digunakan untuk menyebut masa pendarahan. ;mens;6361;0;masyakhakat;0;0;;dailyCheck
2076; Kata yang menjelaskan sifat sesuatu yang berkaitan dengan alat kelamin wanita. ;seksual;6376;0;lesung pipit isang;0;0;;dailyCheck
2169; Kata yang menjelaskan sifat sesuatu yang mengandung darah. ;berdarah;6611;0;nakhik napas;0;0;;dailyCheck
2173; Kata yang digunakan untuk menyebut perbuatan memberikan darah kepada orang lain. ;memberi darah;6616;0;tembuk;0;0;;dailyCheck
2252; Kata yang digunakan untuk menyebut sesuatu yang dapat dirasakan. ;penglihatan;6356;0;mate;0;0;;dailyCheck
2298; Kata yang digunakan untuk menyebut melakukan sesuatu sehingga orang lain tidak dapat melihat. ;menyilaukan;6321;0;ngikili;0;0;;dailyCheck
2299; Kata yang digunakan untuk menyebut melakukan sesuatu sehingga orang lain tidak dapat melihat. ;menghalangi penglihatan seseorang;6322;0;bhantunken ;0;0;;dailyCheck
2322; Kata yang menjelaskan bagaimana cara kita melihat seseorang jika tidak percaya kepadanya. ;melihat seseorang dari atas ke bawah;6389;0;pahe;0;0;;dailyCheck
2376; Kata yang digunakan untuk menyebut menunjukkan sesuatu yang kita banggakan. ;memamerkan;6422;0;bali;0;0;;dailyCheck
2380; Kata yang digunakan untuk menyebut menunjukkan tempat letaknya sesuatu kepada seseorang. ;memperlihatkan;6384;0;mengkekh;0;0;;dailyCheck
2390;Kata yang digunakan untuk menyebut dapat melihat sesuatu. ;bisa melihat;6388;0;bhantunken ;0;0;;dailyCheck
2394; Kata yang digunakan untuk menyebut tidak dapat melihat sesuatu. ;tidak kelihatan;6385;0;sesak;0;0;;dailyCheck
2395; Kata yang menjelaskan sifat sesuatu yang dapat dilihat. ;dapat dilihat;6320;0;piyok;0;0;;dailyCheck
2412; Kata yang digunakan untuk menyebut seberapa jelas sesuatu dapat dilihat. ;tingkat kejelasan sesuatu itu bisa dilihat;6382;0;nakhik napas;0;0;;dailyCheck
2420; Kata yang digunakan untuk menyebut tindakan menghalangi sesuatu sehingga ada suatu benda yang tidak dapat dilihat. ;menghalangi;6387;0;tembuk;0;0;;dailyCheck
2447; Kata yang menjelaskan sifat sesuatu yang ditembusi sinar tetapi kita tidak dapat melihatnya dengan jelas. ;samar-samar;6323;0;bhakhe;0;0;;dailyCheck
2448; Kata yang menjelaskan sifat sesuatu yang ditembusi sinar tetapi kita tidak dapat melihatnya dengan jelas. ;keruh;6554;0;gegukhung kidhing;0;0;;dailyCheck
2451; Kata yang menjelaskan sifat sesuatu yang tidak bisa tembus pandang. ;gelap;6325;0;jampal kidhing;0;0;;dailyCheck
2456; Kata yang digunakan untuk menyebut bayangan yang dipantulkan. ;bayangan;6326;0;pengkakh;0;0;;dailyCheck
2460; Kata yang digunakan untuk menyebut sesuatu yang memantulkan cahaya. ;pemantul cahaya;6357;0;tekhuh;0;0;;dailyCheck
2644; Kata yang digunakan untuk menyebut nada suatu bunyi. ;titinada;6390;0;lubhang pokhi-pokhi ebhuk;0;0;;dailyCheck
2771; Kata yang digunakan untuk menyebut membuat sesuatu atau seseorang menjadi lebih tenang. ;mendiamkan;6621;0;sebak;0;0;;dailyCheck
2875; Kata yang orang gunakan untuk mengatakan bahwa sesuatu berbau busuk. ;ih;6392;0;tegang ;0;0;;dailyCheck
2917; Kata yang menjelaskan sifat sesuatu yang rasanya buruk. ;gatal;6327;0;lobus;0;0;;dailyCheck
2932; Kata yang digunakan untuk menyebut bisa merasakan hal-hal yang umumnya tidak dapat dirasakan oleh orang lain. ;peka;6393;0;ukhat;0;0;;dailyCheck
2974; Kata yang menjelaskan ciri seseorang yang kuat dan sehat. ;tahan banting;6309;0;makhoh;0;0;;dailyCheck
2979; Kata yang digunakan untuk menyebut kekuatan seseorang. ;tenaga;6360;0;kubhang;0;0;;dailyCheck
3119; Kata yang digunakan untuk menyebut sangat menderita sakit. ;kesehatan merosot dengan cepat;6394;0;katak;0;0;;dailyCheck
3121; Kata yang digunakan untuk menyebut sangat menderita sakit. ;fatal;6328;0;sek;0;0;;dailyCheck
3183; Kata yang menjelaskan sifat penyakit yang mudah menular pada manusia. ;mudah menular;6329;0;ngekhi;0;0;;dailyCheck
3197; Kata yang digunakan untuk menyebut penyakit pada otak atau pikiran. ;depresi;6561;0;nesah pakeyen;0;0;;dailyCheck
3202; Kata yang digunakan untuk menyebut penyakit ayan. ;gila babi;6447;0;ngelap panas mentagi akhi;0;0;;dailyCheck
3206; Kata yang digunakan untuk menyebut penyakit mata. ;mata kemerahan;6330;0;mekheken dhakhoh;0;0;;dailyCheck
3300; Apa saja gejala sakit perut. ;kembung;6397;0;Mbasuh;0;0;;dailyCheck
3307; Kata yang menjelaskan bagaimana rasanya ketika sakit perut. ;mulas;6333;0;Icing;0;0;;dailyCheck
3318; Kata yang digunakan untuk menyebut kehilangan gigi. ;gigi lepas;6396;0;Bucukh, Sanglukh;0;0;;dailyCheck
3322; Kata yang digunakan untuk menyebut memperbaiki gigi. ;mengebor;6398;0;Ampan;0;0;;dailyCheck
3371; Kata yang menjelaskan keadaan salah satu anggota tubuh yang terluka. ;cedera;6400;0;Mange ate;0;0;;dailyCheck
3385; Kata yang digunakan untuk menyebut luka. ;renjatan;6334;0;MBasuhi;0;0;;dailyCheck
3387; Kata yang digunakan untuk menyebut luka. ;patah tulang;6517;0;Enggo dapet;0;0;;dailyCheck
3412; Kata yang digunakan untuk menyebut kejadian atau proses kehilangan anggota tubuh. ;cacat;6401;0;Enggo dapet;0;0;;dailyCheck
3468;Kata yang menjelaskan keadaan seseorang yang buta. ;hilang penglihatan;6335;0;Silem, Cebunik;0;0;;dailyCheck
3474; Kata yang digunakan untuk menyebut usaha membutakan seseorang. ;menyebabkan seseorang menjadi buta;6518;0;Si-ngato ngato;0;0;;dailyCheck
3482;Kata yang menjelaskan keadaan orang yang tidak dapat melihat dengan baik. ;rabun dekat;6336;0;Ato-ato;0;0;;dailyCheck
3483;Kata yang menjelaskan keadaan orang yang tidak dapat melihat dengan baik. ;rabun jauh;6337;0;Ngenddepi;0;0;;dailyCheck
3618; Kata yang digunakan untuk menyebut rasa sakit yang ringan. ;tergores;6338;0;Macik su;0;0;;dailyCheck
3735; Kata yang digunakan untuk menyebut keadaan yang sedikit membingungkan. ;melenceng sedikit dari arah tujuan;6340;0;Si mege ken;0;0;;dailyCheck
3766;Kata yang digunakan untuk menyebut mengobati seseorang yang sakit atau terluka. ;menyembuhkan;6341;0;Kekhas, Selenging;0;0;;dailyCheck
3796; Kata yang digunakan untuk menyebut menghilangkan rasa sakit. ;bius lokal;6405;0;Medenging;0;0;;dailyCheck
3797; Kata yang digunakan untuk menyebut menghilangkan rasa sakit. ;bius total;6343;0;Medetum;0;0;;dailyCheck
3805; Kata yang digunakan untuk menyebut usaha mencari tahu apa yang sebenarnya terjadi pada orang yang sakit. ;laporan laboratorium;6344;0;Khibut;0;0;;dailyCheck
3809; Kata yang digunakan untuk menyebut usaha menyembuhkan seseorang. ;menyembuhkan;6342;0;Melenggukh;0;0;;dailyCheck
3824; Kata yang digunakan untuk menyebut mencegah penyakit. ;vaksinasi;6460;0;Melenging;0;0;;dailyCheck
3861;Kata umum yang digunakan untuk menyebut obat. ;obat;6406;0;Sip be;0;0;;dailyCheck
3866;Kata umum yang digunakan untuk menyebut obat. ;obat mujarab;6346;0;Sengukh;0;0;;dailyCheck
3868; Apa nama-nama jenis obat tertentu. ;obat tetes mata;6348;0;Pengakap;0;0;;dailyCheck
3870; Apa nama-nama jenis obat tertentu. ;obat tidur;6407;0;Sengukh;0;0;;dailyCheck
3875; Kata yang digunakan untuk menyebut obat yang dimakan atau diminum seseorang. ;tablet;6347;0;malot tebhege;0;0;;dailyCheck
3923; Kata yang digunakan untuk menyebut tempat untuk menyimpan atau mengambil obat-obatan. ;apotek;6349;0;Mekhium;0;0;;dailyCheck
3926; Kata yang digunakan untuk menyebut kendaraan untuk mengangkut orang yang terluka. ;kapal rumah sakit;6350;0;Mbau macik;0;0;;dailyCheck
4020; Kata yang digunakan untuk menyebut keadaan sudah menikah dengan seseorang. ;sudah menikah dengan;6351;0;Tekhanggokh;0;0;;dailyCheck
4024; Kata yang digunakan untuk menyebut orang yang sudah menikah. ;pasangan hidup;6359;0;mekhate;0;0;;dailyCheck
4027; Kata yang digunakan untuk menyatakan hubungan antara suami dan istri. ;kekasih;6423;0;pecah;0;0;;dailyCheck
4034; Kata yang digunakan untuk menyebut menikah dengan lebih dari satu orang. ;selir;6358;0;anak khu;0;0;;dailyCheck
664; Kata yang digunakan untuk menyebut dua sungai yang bertemu. ;anak sungai;6756;0;Cimbe;0;0;;dailyCheck
1269; Kata yang digunakan untuk menyebut cacing//ulat yang berjalan. ;cacing tanah;6708;0;sifat asli manusie;0;0;;dailyCheck
1274; Kata yang digunakan untuk menyebut belangkas dan keroncor (yaitu kepiting berkulit keras yang memiliki penjaga//pelindung luar seperti helm). ;belangkas;6711;0;sifat asli ne;0;0;;dailyCheck
1278;Kata umum yang digunakan untuk menyebut bagian-bagian dari binatang. ;bagian-bagian tubuh binatang;6712;0;sifat asli ne;0;0;;dailyCheck
1281; Apa saja bagian dari kepala. ;mata;6656;0;khembage;0;0;;dailyCheck
1410;Kata umum yang digunakan untuk menyebut suara binatang. ;mengaum;6758;0;ne;0;0;;dailyCheck
1411;Kata umum yang digunakan untuk menyebut suara binatang. ;berkicau;6760;0;Njadi;0;0;;dailyCheck
1414; Suara apa yang dikeluarkan oleh sapi. ;mendengus;6761;0;Pepige;0;0;;dailyCheck
1419; Suara apa yang dikeluarkan oleh babi. ;mendengking;6764;0;lot;0;0;;dailyCheck
1482;Kata yang digunakan untuk menyebut binatang jantan atau betina. ;anjing jantan;6724;0;mentagi;0;0;;dailyCheck
1487; Kata yang digunakan untuk menyebut perusakan lingkungan. ;pulusi;6717;0;bhagien badan;0;0;;dailyCheck
1489; Kata yang digunakan untuk menyebut perusakan lingkungan. ;kabut asap;6655;0;umat manusie ( kekhine );0;0;;dailyCheck
1500; Kata yang digunakan untuk menyebut seseorang secara umum, bukan tentang orang tertentu. ;seseorang;6659;0;kudhuk;0;0;;dailyCheck
1502; Kata yang digunakan untuk menyebut seseorang secara umum, bukan tentang orang tertentu. ;seseorang yang lain;6713;0;aku;0;0;;dailyCheck
1508; Kata yang digunakan untuk menyebut seluruh umat manusia (sebagai satu kelompok). ;ras manusia;6725;0;tembem;0;0;;dailyCheck
1509; Kata yang digunakan untuk menyebut seluruh umat manusia (sebagai satu kelompok). ;umat manusia (keseluruhannya);6720;0;lesung pipit isang;0;0;;dailyCheck
1515; Kata yang digunakan untuk menyebut tidak ada seorang pun. ;tidak ada orang;6765;0;lot;0;0;;dailyCheck
1629; Apa saja bagian dari hidung. ;batang hidung;6714;0;pekhange;0;0;;dailyCheck
1678; Kata yang digunakan untuk menyebut cara mulut bergerak. ;mengerut;6763;0;lot;0;0;;dailyCheck
1684; Kata yang digunakan untuk menyebut muntah. ;mencurahkan isi perut;6715;0;bhagien badan si paling cut;0;0;;dailyCheck
1694; Kata yang menjelaskan sifat sesuatu yang berkaitan dengan mulut. ;secara lisan;6658;0;lesung pipit isang;0;0;;dailyCheck
1699;Kata yang digunakan untuk menyebut gigi. ;gigi geraham bungsu;6722;0;kudhuk;0;0;;dailyCheck
1738; Apa saja bagian dari badan. ;pangkal paha;6710;0;sifat asli manusie;0;0;;dailyCheck
1761; Kata yang digunakan untuk menyebut bagian tangan dalam posisi tertentu. ;tinju;6723;0;gelegok;0;0;;dailyCheck
1766; Apa saja bagian dari kaki. ;lutut;6719;0;isang;0;0;;dailyCheck
1791; Apa nama untuk setiap jari tangan. ;jari kelingking;6766;0;lot;0;0;;dailyCheck
1799; Kata yang digunakan untuk menyebut bagian-bagian dari jari tangan atau jari kaki. ;sidik jari;6759;0;Tebeken;0;0;;dailyCheck
1801; Kata yang digunakan untuk menyebut kuku jari tangan atau kuku jari kaki. ;kuku tangan;6657;0;pekhange;0;0;;dailyCheck
1805;Kata umum yang digunakan untuk menyebut kulit. ;kulit;6709;0;sifat asli manusie;0;0;;dailyCheck
1809; Kata yang digunakan untuk menyebut kulit yang tebal. ;risa;6716;0;bhagien badan;0;0;;dailyCheck
1812; Kata yang digunakan untuk menyebut garis yang terdapat pada kulit. ;garis;6762;0;Pepige;0;0;;dailyCheck
1873; Apa saja bagian dari rambut atau bulu. ;ujung rambut yang bercabang;6757;0;Ni;0;0;;dailyCheck
1930; Apa saja bagian dari persendian. ;bola sendi;6664;0;gakhuk;0;0;;dailyCheck
1938; Apa saja jenis jaringan halus tersebut. ;kerongkongan;6660;0;nggedhang buk mate;0;0;;dailyCheck
1948; Kata yang menjelaskan bentuk daging atau otot seseorang. ;kencang;6663;0;piceng;0;0;;dailyCheck
2014; Kata yang digunakan untuk menyebut mendengarkan denyut jantung. ;memeriksa denyut nadi;6700;0;sadhek;0;0;;dailyCheck
664; Kata yang digunakan untuk menyebut dua sungai yang bertemu. ;anak sungai;6641;0;Cimbe;0;0;;dailyCheck
1269; Kata yang digunakan untuk menyebut cacing//ulat yang berjalan. ;cacing tanah;6593;0;sifat asli manusie;0;0;;dailyCheck
1274; Kata yang digunakan untuk menyebut belangkas dan keroncor (yaitu kepiting berkulit keras yang memiliki penjaga//pelindung luar seperti helm). ;belangkas;6596;0;sifat asli ne;0;0;;dailyCheck
1278;Kata umum yang digunakan untuk menyebut bagian-bagian dari binatang. ;bagian-bagian tubuh binatang;6597;0;sifat asli ne;0;0;;dailyCheck
1281; Apa saja bagian dari kepala. ;mata;6541;0;khembage;0;0;;dailyCheck
1363; Apa yang dilakukan oleh ular. ;meremukkan mangsa;6661;0;bhabhah cuut;0;0;;dailyCheck
1410;Kata umum yang digunakan untuk menyebut suara binatang. ;mengaum;6643;0;ne;0;0;;dailyCheck
1411;Kata umum yang digunakan untuk menyebut suara binatang. ;berkicau;6645;0;Njadi;0;0;;dailyCheck
1414; Suara apa yang dikeluarkan oleh sapi. ;mendengus;6646;0;Pepige;0;0;;dailyCheck
1482;Kata yang digunakan untuk menyebut binatang jantan atau betina. ;anjing jantan;6609;0;mentagi;0;0;;dailyCheck
1487; Kata yang digunakan untuk menyebut perusakan lingkungan. ;pulusi;6602;0;bhagien badan;0;0;;dailyCheck
1489; Kata yang digunakan untuk menyebut perusakan lingkungan. ;kabut asap;6540;0;umat manusie ( kekhine );0;0;;dailyCheck
1500; Kata yang digunakan untuk menyebut seseorang secara umum, bukan tentang orang tertentu. ;seseorang;6544;0;kudhuk;0;0;;dailyCheck
1502; Kata yang digunakan untuk menyebut seseorang secara umum, bukan tentang orang tertentu. ;seseorang yang lain;6598;0;aku;0;0;;dailyCheck
1508; Kata yang digunakan untuk menyebut seluruh umat manusia (sebagai satu kelompok). ;ras manusia;6610;0;tembem;0;0;;dailyCheck
1509; Kata yang digunakan untuk menyebut seluruh umat manusia (sebagai satu kelompok). ;umat manusia (keseluruhannya);6605;0;lesung pipit isang;0;0;;dailyCheck
1515; Kata yang digunakan untuk menyebut tidak ada seorang pun. ;tidak ada orang;6650;0;lot;0;0;;dailyCheck
1590; Kata yang digunakan untuk menyebut cara kelopak mata bergerak. ;mengerling;6707;0;masyakhakat;0;0;;dailyCheck
1629; Apa saja bagian dari hidung. ;batang hidung;6599;0;pekhange;0;0;;dailyCheck
1678; Kata yang digunakan untuk menyebut cara mulut bergerak. ;mengerut;6648;0;lot;0;0;;dailyCheck
1684; Kata yang digunakan untuk menyebut muntah. ;mencurahkan isi perut;6600;0;bhagien badan si paling cut;0;0;;dailyCheck
1694; Kata yang menjelaskan sifat sesuatu yang berkaitan dengan mulut. ;secara lisan;6543;0;lesung pipit isang;0;0;;dailyCheck
1699;Kata yang digunakan untuk menyebut gigi. ;gigi geraham bungsu;6607;0;kudhuk;0;0;;dailyCheck
1738; Apa saja bagian dari badan. ;pangkal paha;6595;0;sifat asli manusie;0;0;;dailyCheck
1761; Kata yang digunakan untuk menyebut bagian tangan dalam posisi tertentu. ;tinju;6608;0;gelegok;0;0;;dailyCheck
1766; Apa saja bagian dari kaki. ;lutut;6604;0;isang;0;0;;dailyCheck
1791; Apa nama untuk setiap jari tangan. ;jari kelingking;6651;0;lot;0;0;;dailyCheck
1799; Kata yang digunakan untuk menyebut bagian-bagian dari jari tangan atau jari kaki. ;sidik jari;6644;0;Tebeken;0;0;;dailyCheck
1801; Kata yang digunakan untuk menyebut kuku jari tangan atau kuku jari kaki. ;kuku tangan;6542;0;pekhange;0;0;;dailyCheck
1809; Kata yang digunakan untuk menyebut kulit yang tebal. ;risa;6601;0;bhagien badan;0;0;;dailyCheck
1812; Kata yang digunakan untuk menyebut garis yang terdapat pada kulit. ;garis;6647;0;Pepige;0;0;;dailyCheck
1846; Kata yang menjelaskan warna kulit seseorang ketika sakit ataupun takut. ;pucat pasi;6662;0;cekidhep;0;0;;dailyCheck
1930; Apa saja bagian dari persendian. ;bola sendi;6549;0;gakhuk;0;0;;dailyCheck
1938; Apa saja jenis jaringan halus tersebut. ;kerongkongan;6545;0;nggedhang buk mate;0;0;;dailyCheck
1948; Kata yang menjelaskan bentuk daging atau otot seseorang. ;kencang;6548;0;piceng;0;0;;dailyCheck
2014; Kata yang digunakan untuk menyebut mendengarkan denyut jantung. ;memeriksa denyut nadi;6585;0;sadhek;0;0;;dailyCheck
2037; Kata yang menjelaskan sifat sesuatu yang berkaitan dengan perut. ;pencernaan;6718;0;bhagien badan;0;0;;dailyCheck
664; Kata yang digunakan untuk menyebut dua sungai yang bertemu. ;anak sungai;6526;0;Cimbe;0;0;;dailyCheck
1269; Kata yang digunakan untuk menyebut cacing//ulat yang berjalan. ;cacing tanah;6478;0;sifat asli manusie;0;0;;dailyCheck
1274; Kata yang digunakan untuk menyebut belangkas dan keroncor (yaitu kepiting berkulit keras yang memiliki penjaga//pelindung luar seperti helm). ;belangkas;6481;0;sifat asli ne;0;0;;dailyCheck
1278;Kata umum yang digunakan untuk menyebut bagian-bagian dari binatang. ;bagian-bagian tubuh binatang;6482;0;sifat asli ne;0;0;;dailyCheck
1281; Apa saja bagian dari kepala. ;mata;6426;0;khembage;0;0;;dailyCheck
1410;Kata umum yang digunakan untuk menyebut suara binatang. ;mengaum;6528;0;ne;0;0;;dailyCheck
1411;Kata umum yang digunakan untuk menyebut suara binatang. ;berkicau;6530;0;Njadi;0;0;;dailyCheck
1414; Suara apa yang dikeluarkan oleh sapi. ;mendengus;6531;0;Pepige;0;0;;dailyCheck
1419; Suara apa yang dikeluarkan oleh babi. ;mendengking;6649;0;lot;0;0;;dailyCheck
